timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/26 12:21:32.678, 0, P8, 22 MHz, 405 MHz, 37.93 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:32.739, 1, P8, 22 MHz, 405 MHz, 24.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:32.797, 2, P8, 22 MHz, 405 MHz, 20.05 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:32.842, 3, P8, 22 MHz, 405 MHz, 16.86 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:32.900, 4, P8, 22 MHz, 405 MHz, 25.88 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:32.932, 5, P8, 22 MHz, 405 MHz, 7.53 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:32.964, 6, P8, 22 MHz, 405 MHz, 18.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:33.003, 7, P8, 22 MHz, 405 MHz, 15.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 0, P8, 22 MHz, 405 MHz, 39.00 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 1, P8, 22 MHz, 405 MHz, 24.41 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 2, P8, 22 MHz, 405 MHz, 19.76 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 3, P8, 22 MHz, 405 MHz, 17.43 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 4, P8, 22 MHz, 405 MHz, 26.35 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 5, P8, 22 MHz, 405 MHz, 8.26 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 6, P8, 22 MHz, 405 MHz, 18.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:34.032, 7, P8, 22 MHz, 405 MHz, 15.24 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.032, 0, P8, 22 MHz, 405 MHz, 37.77 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.032, 1, P8, 22 MHz, 405 MHz, 24.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.032, 2, P8, 22 MHz, 405 MHz, 18.82 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.033, 3, P8, 22 MHz, 405 MHz, 17.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.033, 4, P8, 22 MHz, 405 MHz, 25.02 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.033, 5, P8, 22 MHz, 405 MHz, 8.32 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.033, 6, P8, 22 MHz, 405 MHz, 18.29 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:35.033, 7, P8, 22 MHz, 405 MHz, 15.11 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 0, P8, 22 MHz, 405 MHz, 37.97 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 1, P8, 22 MHz, 405 MHz, 24.10 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 2, P8, 22 MHz, 405 MHz, 18.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 3, P8, 22 MHz, 405 MHz, 16.91 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 4, P8, 22 MHz, 405 MHz, 25.58 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 5, P8, 22 MHz, 405 MHz, 8.36 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 6, P8, 22 MHz, 405 MHz, 17.82 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:36.033, 7, P8, 22 MHz, 405 MHz, 15.05 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.033, 0, P8, 22 MHz, 405 MHz, 38.12 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.033, 1, P8, 22 MHz, 405 MHz, 24.15 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.034, 2, P8, 22 MHz, 405 MHz, 18.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.034, 3, P8, 22 MHz, 405 MHz, 17.20 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.034, 4, P8, 22 MHz, 405 MHz, 26.04 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.034, 5, P8, 22 MHz, 405 MHz, 7.92 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.034, 6, P8, 22 MHz, 405 MHz, 17.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:37.034, 7, P8, 22 MHz, 405 MHz, 14.96 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.034, 0, P8, 22 MHz, 405 MHz, 37.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.034, 1, P8, 22 MHz, 405 MHz, 23.98 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.034, 2, P8, 22 MHz, 405 MHz, 19.01 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.034, 3, P8, 22 MHz, 405 MHz, 17.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.035, 4, P8, 22 MHz, 405 MHz, 25.60 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.035, 5, P8, 22 MHz, 405 MHz, 7.78 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.035, 6, P8, 22 MHz, 405 MHz, 17.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:38.035, 7, P8, 22 MHz, 405 MHz, 15.19 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 0, P8, 22 MHz, 405 MHz, 37.88 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 1, P8, 22 MHz, 405 MHz, 24.06 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 2, P8, 22 MHz, 405 MHz, 19.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 3, P8, 22 MHz, 405 MHz, 17.04 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 4, P8, 22 MHz, 405 MHz, 25.82 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 5, P8, 22 MHz, 405 MHz, 7.58 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 6, P8, 22 MHz, 405 MHz, 17.68 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:39.035, 7, P8, 22 MHz, 405 MHz, 15.03 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 0, P8, 22 MHz, 405 MHz, 38.02 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 1, P8, 22 MHz, 405 MHz, 24.02 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 2, P8, 22 MHz, 405 MHz, 19.12 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 3, P8, 22 MHz, 405 MHz, 16.95 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 4, P8, 22 MHz, 405 MHz, 25.39 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 5, P8, 22 MHz, 405 MHz, 7.43 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 6, P8, 22 MHz, 405 MHz, 17.89 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:40.036, 7, P8, 22 MHz, 405 MHz, 14.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.036, 0, P8, 22 MHz, 405 MHz, 38.07 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.036, 1, P8, 22 MHz, 405 MHz, 24.14 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.036, 2, P8, 22 MHz, 405 MHz, 19.07 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.036, 3, P8, 22 MHz, 405 MHz, 16.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.036, 4, P8, 22 MHz, 405 MHz, 25.39 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.036, 5, P8, 22 MHz, 405 MHz, 7.55 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.037, 6, P8, 22 MHz, 405 MHz, 17.27 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:41.037, 7, P8, 22 MHz, 405 MHz, 14.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 0, P8, 22 MHz, 405 MHz, 37.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 1, P8, 22 MHz, 405 MHz, 24.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 2, P8, 22 MHz, 405 MHz, 19.33 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 3, P8, 22 MHz, 405 MHz, 16.46 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 4, P8, 22 MHz, 405 MHz, 25.30 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 5, P8, 22 MHz, 405 MHz, 7.69 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.037, 6, P8, 22 MHz, 405 MHz, 17.47 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:42.038, 7, P8, 22 MHz, 405 MHz, 14.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 0, P8, 22 MHz, 405 MHz, 37.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 1, P8, 22 MHz, 405 MHz, 24.51 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 2, P8, 22 MHz, 405 MHz, 19.02 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 3, P8, 22 MHz, 405 MHz, 16.64 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 4, P8, 22 MHz, 405 MHz, 25.60 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 5, P8, 22 MHz, 405 MHz, 7.74 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 6, P8, 22 MHz, 405 MHz, 17.58 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:43.039, 7, P8, 22 MHz, 405 MHz, 14.97 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.039, 0, P8, 22 MHz, 405 MHz, 38.37 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.039, 1, P8, 22 MHz, 405 MHz, 24.54 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.039, 2, P8, 22 MHz, 405 MHz, 19.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.039, 3, P8, 22 MHz, 405 MHz, 16.90 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.039, 4, P8, 22 MHz, 405 MHz, 26.28 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.040, 5, P8, 22 MHz, 405 MHz, 7.68 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.040, 6, P8, 22 MHz, 405 MHz, 17.58 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:44.040, 7, P8, 22 MHz, 405 MHz, 14.84 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 0, P8, 22 MHz, 405 MHz, 37.96 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 1, P8, 22 MHz, 405 MHz, 24.59 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 2, P8, 22 MHz, 405 MHz, 19.62 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 3, P8, 22 MHz, 405 MHz, 16.85 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 4, P8, 22 MHz, 405 MHz, 25.74 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 5, P8, 22 MHz, 405 MHz, 7.75 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 6, P8, 22 MHz, 405 MHz, 17.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:45.040, 7, P8, 22 MHz, 405 MHz, 14.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 0, P8, 22 MHz, 405 MHz, 38.20 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 1, P8, 22 MHz, 405 MHz, 24.49 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 2, P8, 22 MHz, 405 MHz, 19.29 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 3, P8, 22 MHz, 405 MHz, 16.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 4, P8, 22 MHz, 405 MHz, 25.62 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 5, P8, 22 MHz, 405 MHz, 7.84 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 6, P8, 22 MHz, 405 MHz, 17.81 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:46.041, 7, P8, 22 MHz, 405 MHz, 14.69 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.041, 0, P8, 22 MHz, 405 MHz, 38.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.041, 1, P8, 22 MHz, 405 MHz, 24.48 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.041, 2, P8, 22 MHz, 405 MHz, 19.30 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.041, 3, P8, 22 MHz, 405 MHz, 16.98 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.041, 4, P8, 22 MHz, 405 MHz, 25.49 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.041, 5, P8, 22 MHz, 405 MHz, 8.06 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.042, 6, P8, 22 MHz, 405 MHz, 17.46 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:47.042, 7, P8, 22 MHz, 405 MHz, 14.63 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 0, P8, 22 MHz, 405 MHz, 38.33 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 1, P8, 22 MHz, 405 MHz, 24.63 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 2, P8, 22 MHz, 405 MHz, 19.56 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 3, P8, 21 MHz, 405 MHz, 16.26 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 4, P8, 22 MHz, 405 MHz, 25.28 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 5, P8, 22 MHz, 405 MHz, 7.96 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 6, P8, 22 MHz, 405 MHz, 17.45 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:48.042, 7, P8, 22 MHz, 405 MHz, 14.84 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.042, 0, P8, 22 MHz, 405 MHz, 38.47 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.042, 1, P8, 22 MHz, 405 MHz, 24.78 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.042, 2, P8, 22 MHz, 405 MHz, 19.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.043, 3, P8, 22 MHz, 405 MHz, 16.22 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.043, 4, P8, 22 MHz, 405 MHz, 25.53 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.043, 5, P8, 22 MHz, 405 MHz, 7.53 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.043, 6, P8, 22 MHz, 405 MHz, 17.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:49.043, 7, P8, 22 MHz, 405 MHz, 14.93 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 0, P8, 22 MHz, 405 MHz, 38.51 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 1, P8, 22 MHz, 405 MHz, 24.71 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 2, P8, 22 MHz, 405 MHz, 19.01 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 3, P8, 22 MHz, 405 MHz, 16.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 4, P8, 22 MHz, 405 MHz, 25.03 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 5, P8, 22 MHz, 405 MHz, 7.38 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.043, 6, P8, 22 MHz, 405 MHz, 17.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:50.044, 7, P8, 22 MHz, 405 MHz, 14.97 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 0, P8, 22 MHz, 405 MHz, 38.51 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 1, P8, 22 MHz, 405 MHz, 24.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 2, P8, 22 MHz, 405 MHz, 19.01 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 3, P8, 22 MHz, 405 MHz, 16.25 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 4, P8, 22 MHz, 405 MHz, 25.17 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 5, P8, 22 MHz, 405 MHz, 7.02 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 6, P8, 22 MHz, 405 MHz, 17.18 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:51.044, 7, P8, 22 MHz, 405 MHz, 15.18 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.044, 0, P8, 22 MHz, 405 MHz, 38.42 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.044, 1, P8, 22 MHz, 405 MHz, 24.51 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.045, 2, P8, 22 MHz, 405 MHz, 19.01 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.045, 3, P8, 22 MHz, 405 MHz, 16.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.045, 4, P8, 22 MHz, 405 MHz, 26.01 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.045, 5, P8, 22 MHz, 405 MHz, 7.14 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.045, 6, P8, 22 MHz, 405 MHz, 17.43 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:52.045, 7, P8, 22 MHz, 405 MHz, 15.17 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 0, P8, 22 MHz, 405 MHz, 38.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 1, P8, 22 MHz, 405 MHz, 24.45 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 2, P8, 22 MHz, 405 MHz, 18.98 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 3, P8, 22 MHz, 405 MHz, 16.00 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 4, P8, 22 MHz, 405 MHz, 25.93 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 5, P8, 22 MHz, 405 MHz, 7.28 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 6, P8, 22 MHz, 405 MHz, 17.50 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:53.045, 7, P8, 22 MHz, 405 MHz, 15.07 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 0, P8, 22 MHz, 405 MHz, 37.96 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 1, P8, 22 MHz, 405 MHz, 24.23 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 2, P8, 22 MHz, 405 MHz, 19.17 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 3, P8, 22 MHz, 405 MHz, 16.11 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 4, P8, 22 MHz, 405 MHz, 26.03 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 5, P8, 22 MHz, 405 MHz, 7.43 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 6, P8, 22 MHz, 405 MHz, 17.69 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:54.046, 7, P8, 22 MHz, 405 MHz, 15.04 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.046, 0, P8, 22 MHz, 405 MHz, 37.92 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.046, 1, P8, 22 MHz, 405 MHz, 24.13 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.046, 2, P8, 22 MHz, 405 MHz, 19.19 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.046, 3, P8, 22 MHz, 405 MHz, 16.40 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.047, 4, P8, 22 MHz, 405 MHz, 25.94 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.047, 5, P8, 22 MHz, 405 MHz, 7.27 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.047, 6, P8, 22 MHz, 405 MHz, 17.92 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:55.047, 7, P8, 22 MHz, 405 MHz, 15.07 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 0, P8, 22 MHz, 405 MHz, 38.39 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 1, P8, 22 MHz, 405 MHz, 24.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 2, P8, 22 MHz, 405 MHz, 19.02 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 3, P8, 22 MHz, 405 MHz, 16.53 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 4, P8, 22 MHz, 405 MHz, 25.56 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 5, P8, 22 MHz, 405 MHz, 7.25 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 6, P8, 22 MHz, 405 MHz, 17.69 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:56.047, 7, P8, 22 MHz, 405 MHz, 14.87 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 0, P8, 22 MHz, 405 MHz, 38.21 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 1, P8, 22 MHz, 405 MHz, 24.19 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 2, P8, 22 MHz, 405 MHz, 18.94 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 3, P8, 22 MHz, 405 MHz, 16.47 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 4, P8, 22 MHz, 405 MHz, 25.49 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 5, P8, 22 MHz, 405 MHz, 7.57 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 6, P8, 22 MHz, 405 MHz, 17.30 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:57.048, 7, P8, 22 MHz, 405 MHz, 14.86 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.048, 0, P8, 22 MHz, 405 MHz, 38.08 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.048, 1, P8, 22 MHz, 405 MHz, 24.47 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.048, 2, P8, 22 MHz, 405 MHz, 18.94 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.048, 3, P8, 22 MHz, 405 MHz, 16.20 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.049, 4, P8, 22 MHz, 405 MHz, 25.69 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.049, 5, P8, 22 MHz, 405 MHz, 7.60 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.049, 6, P8, 22 MHz, 405 MHz, 17.83 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:58.049, 7, P8, 22 MHz, 405 MHz, 14.99 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.049, 0, P8, 22 MHz, 405 MHz, 38.67 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.049, 1, P8, 22 MHz, 405 MHz, 24.28 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.050, 2, P8, 22 MHz, 405 MHz, 18.66 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.050, 3, P8, 22 MHz, 405 MHz, 16.38 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.050, 4, P8, 22 MHz, 405 MHz, 26.00 W, 22, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.050, 5, P8, 22 MHz, 405 MHz, 7.61 W, 23, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.050, 6, P8, 22 MHz, 405 MHz, 17.72 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:21:59.050, 7, P8, 22 MHz, 405 MHz, 14.96 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:22:00.050, 0, P8, 22 MHz, 405 MHz, 38.74 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:22:00.050, 1, P8, 22 MHz, 405 MHz, 24.32 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:22:00.050, 2, P8, 22 MHz, 405 MHz, 19.00 W, 24, 0 %, 2 MiB, 1, 16
2026/04/26 12:22:00.050, 3, P8, 22 MHz, 405 MHz, 16.71 W, 24, 0 %, 2 MiB, 1, 16
